,Text,Translated
437,"에티오피아에서 한국 마을미디어 방송이 나온 사연: 지난해 코로나19가 급속도로 확산됐던 대구지역 공동체 미디어 ‘성서공동체FM’은 마스크를 구매하기 힘들었던 이주노동자, 자가 격리로 고립된 장애인 등 재난에 취약한 계층의 이야기를 지역사회에 전파했다. 이후 지원… https://t.co/RRaoXcMgEY","The story of Korean village media broadcasting in Ethiopia: Last year, the community media 'Bible Community FM', which was spreading rapidly last year, was the story of a hierarchy of disabilities such as disabilities such as a migrant worker, I propagated to the community. After that ... https://t.co/raOxcmgey"
438,@malloc_gi2 2주자가격맄ㅋㅋ큐ㅠㅠㅠ,@ malloc_gi2 2 runner price 맄 ㅋ ㅋ ㅠ ㅠㅠㅠ
439,무상불륜놈 다음 자가격리 일정이 이렇게도 빨리 나왔네 https://t.co/3eK4beoI81,"The next person who is the next person who is the next person's righteousness came out quickly, https://t.co/3ek4beoi81"
440,리) 지가격리 실패각,Lee)
441,"의회에서 불리한 질문 할것 같으면 자가격리, 김부선이 재판하면 자가격리, 평일날 자기 대선횡보..이재명. 너 언제 일하니?","If you are likely to ask questions from the Congress, the prince, Kim Boo is trial, When did you work?"
442,"다른 지자체장들은 백신 접종 독려 차원에서
주사를 맞았다.그런데 민주당 대권 후보이자
지자체장인 이재명 뭐냐? 백신 접종 안 하고
싸돌아 다니다 짜가격리 중, 고 백기완 선생
장례식에선 노 마스크 사진 찍혀 비난 받음.
기본이 안 된 인간 !!","Other local governments are in the vaccination
I was shot. However,
What is the name of the local government? Do not vaccinate
Middle of the ridiculous,
In a funeral, I was blame with no mask photo.
The basic human being !!"
443,"1,300만명의 시간 드립질하면서 방역 안하고 도정감사 재판 불출석은 자가격리 핑계 https://t.co/eEy0TcxYyS","With a rip of 1,300,000 times, the defense of the judgment of the judgment,"
444,지가격리 할 놈이 피카소전 보러 간겨?,Are you going to see Picasso before?
445,"@daknews10 정치 검찰은
우리 사회의 방사성 물질이다.
모두 영구 격리시켜야 한다?🦉","@ Daknews10 Political prosecutor
It is a radioactive material of our society.
Everyone should be permanently isolated? 🦉"
446,"불리하면 스스로 자가격리를 하네.
자가 격리가 그런때 쓰라고 있는게 아닌데 하는 짓마다 저렇게 양아치스러울 수가 있나.","If you are disadvantageous, you have a price.
I can not be so quarreling everything that's not that I'm not writing that time."
447,그인간 지가 격리하는 거 몇번째죠? https://t.co/lVt76iq4nJ,What is that human index isolate? https://t.co/LVT76IQ4NJ
448,"@c584637 @ogyjoy 지가하는건 자체격리죠
자가격리 아닙니다","@ C584637 @Ogyjoy Genui is a self-isolation itself
I do not get rid of it."
449,"하루하루 매일매일 
윈이가 숨도 못쉬게
휘몰아친다. 윈이 격리하는 2주동안
위니 보고싶다 광광 울기만 했는데 
그 마음 꼭 위니가 알아주는 것마냥 
매일매일 윈이다 윈이다😍 의 연속 
윈아 고마워💚🐰
진짜 고마워 나 숨 좀 차면 어떠냐 😘
#winmetawin @winmetawin https://t.co/QQr3xIp0ZC","Day day every day
Winny does not breathe
I get caught. Wynn has been used for two weeks
I wanted to see Winnie, I just cried.
That heart is to know
It is Wynn every day.
Winea Thank you 💚🐰
Thank you very much. How do you breathe?
#winmetawin @winmetawin https://t.co/QQR3XIP0ZC"
450,이재명 지사는 때 맞춰 자가격리 발표. 아마도 긴급 대책회의 하는 것 아닐까? https://t.co/jV7RgF5m8w,Lee Jae-noting announced at the time of the presentation. Perhaps not to meet an emergency countermeasure? https://t.co/JV7RGF5M8W
451,@KKVOC 격리끝?,@Kkvoc isolated end?
452,"입국 후 며칠간 계속되던 전투모드가 풀렸다. 부모님의 품에서 안정을 찾으니 순해진다. 자가격리자 관리 앱은 내가 어디에 있는지 핸드폰의 위치로 파악하는데, 현재 데이터는 사용을 못 하고 와이파이만 쓰니, 와이파이에 혼선이 생기자 바로 전화(어제) 및 메세지(오늘)로 확인하시는 공무원님. https://t.co/kKRoQ5eDON","The combat mode that continued for a few days after entry was released. It grows because I look for stability in my parents's arms. The Price Management app identifies the location of the cell phone where I am, and I can not use the current data, and I do not use Wi-Fi, and I will confirm with the CPP (yesterday) and a message (yesterday) and a message (yesterday) and a message (yesterday) and a message (yesterday). https://t.co/KKroq5edon"
453,"오늘의 엄마 밥.
아빠는 왜 딸이 오니 메뉴가 풍성해 지냐며 툴툴거리셨다. 하지만 기분 좋음. 어여 자가격리가 해제되어야 같은 상에서 식사할 수 있다. https://t.co/hb6gNHjLkx","Today's mom rice.
Dad was so that the daughter has been a rich man. But I feel good. You can dine on the same phase that must be released. https://t.co/HB6GNHJLKX"
454,"이것이 바로 시골에서의 자가격리 풍경입니다 ㅎㅎㅎ 
와 천국에 온 듯. 하지만 바람은 추워 ㅠㅠ https://t.co/R5O5Emy3wm","This is the price of the right in the countryside.
It looks like in heaven. But the wind is cold ㅠ ㅠ https://t.co/R5O5EMY3WM"
455,미용실에서 머리를 깎는데 미용실 아주머니 지인이 들어와서 한다는 소리가 자기격리 힘들다 지금 막 연락와서 답변하고 왔다 밥 먹어야지 하고 마스크 벗고 배달 온 밥 먹고 머리감고 노닥거리네ㅡㅡ,"I can not hear that my beauty salon in the beauty salon, and I do not know what to do."
456,아침 8시 경에 보건소에서 pcr검사 결과 음성임을 통보 받고 부모님께서 나를 찾으러 와 주셨다. 집에 오는 길에 보건소에 들려 여러 물품과 통지서를 받았다. 집에 와 펼쳐 보니 이런 것들이 있다. 흑 ㅠㅠ 이제서야 자가격리라니 ㅠㅠ 자가격리가 이렇게 반가울 줄이야. https://t.co/ygWEveNa49,"In 8 o'clock in the morning, the PCR test was notified in the public health center, and the parents have come to find me. I heard a lot of goods and notice on the health center on the house. There are these things, when I opened at home. Now, I'm going to pray a half. https://t.co/ygwevena49"
457,"자가격리 마지막 날 - 하.... 길었다..... 😭😭
The beginning of my second life!!!!!!! https://t.co/716gnhtcFK","The last day of the price is the last day - Ha ....
The Beginning of My Second Life !!!!!!! https://t.co/716GNHTCFK"
458,자가격리 풀리면서 나가니까 바로 피부가 병신이 되네,I'm going to get rid of it.
459,입국 후 자가 격리 8일째.. 붙이는 체온계가 36.5도 유지 중! https://t.co/UbMlDhKrHH,"After entering the entry, the eighth day of the eight days .. The body temperature is 36.5 degrees in the middle! https://t.co/UBMLDHKRHH"
460,자가격리 17일차 - 오늘 마지막 검사 완료후 귀가했다. 제발 내일 아무일도 없기를.... 우리는 이렇게 마지막 날을 보낸다. 비가 내리고 맑게 갠 하루 내일은 또 다른 느낌이겠지??🤭🤭 오늘은 유난히 하루가 길게 느껴 질 듯하다. https://t.co/l0x40IzAmn,Primaryly 17th day - Ears after the last test is completed today. Please do not have anything tomorrow .... We send this last day. The rain falls and clearly the day tomorrow is another feeling? https://t.co/L0X40IZAMN
461,"어린아들의 초등학교에서 코로나확진환자가 발생하여 거의 모든학생들이 자가격리중이란다.
나의 아들은 코로나방역수칙을 성실히 따르고자 그동안 취미활동위한 방과후수업과 학원등의 외부활동을 자제하여왔는데도, 이번에 확진자학생으로인해 엄청난 일상생활의 불편을 겪고있어서 밤마다 안쓰럽도","In the elementary school of the young children, Corona is confirmed patients and almost all students are pricing.
My son has been sincerely following the Corona Rusting Precautions, and after the room for hobby activities, I have been took out external activities such as classes and academies, and even this time,"
462,"@YJHS1129 @banjjack @winmetawin 자가격리 다 없어지는 날이 얼른 왔음 좋겠다 
태국 담에는 무조건 엘에이 ㅋㅋㅋ","@ Yjhs1129 @banjjack @winmetawin I wish I have come to the day of the day.
Thailand is unconditional to El."
463,"자가격리 16일차 - 내일이면 드디어 격리 하루전 검사받으러 가는 날이다. 오늘 유난히 시간이 빠르게 흐른다. 황사라서 하늘이 뿌옇다. 마지막 넷플릭스파티 그리고 행복한 상상, 행복한 상상...","It is the day when it goes to get a test for the day of the day, It flows rapidly today. The sky is blurred. Last Netflix party and happy imagination, happy imagination ..."
464,격리 감시가 없으니 너무 맘이 편한걸...,"I do not have a surveillance, so I am so comfortable ..."
465,자가격리 15일차 - 아버지도 돌아왔고 집이 서서히 본연의 모습을 찾고 있다. 나는 요즘 운동과 독서가 내 하루의 낙이다. 정신과 몸을 동시에 단련한다는 것 왠지 괜찮다 나 ㅋ,I am looking back at the Father and I am looking back and looked at the house slowly. I am a motion and reading of my day these days. I do not know what to do with the spirit and the body at the same time.
466,"격리생활은 딱 7일째 되는 날이 고비...
정말 답답하고 심심하고 미칠지경...","Isolated life is perfect for the 7th day ...
I'm really frustrated and bored ..."
467,자가격리 수칙을 https://t.co/FikJKQMNK1,Https://t.co/Fikjkqmnk1
468,"#이래보여도_다섯가지
이래보여도

자가격리임
운전 좋아함
망원렌즈 갖고 싶음
심하게 얌전함
슈퍼카보단 승용차 좋아함","# It is five
Even if it shows

Pretty Principal
Operation
I want to have a telephoto lens
I am very good
Super Civotal Passenger"
469,자가격리 14일차 - 마침내 양귀자 선생님의 다른 소설을 읽었다. 진짜 읽는내내 돌아 버릴뻔 했다. 진짜 너무 재밌어서.... 이제 제법 여름이 찾아 오는 것 같다. 4일 남았다... 제발 음성이여야 할텐데.. 오늘도 기도🙏,The price of the prime minister - I read another novel of the teacher finally. I almost lost my real reading. It is really funny .... It seems like the summer summer is coming. I left 4 days ... Please be a voice. I pray today.
470,검사 완료 ㅠㅠ 이제 월요일 점심까지만 격리되면!!!! https://t.co/TbF4UiGsQj,I have been completed for the test. https://t.co/tbf4uigsqj
471,@sungjin_traffic 에고ㅠㅠ 자가격리 풀리면 한번 봤음 좋겠다,@sungjin_traffic ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ ㅠ
472,@Trio_3333 나는 자가격리라서 못 간다..ㅠ 잘 다녀와라😢,@ Trio_3333 I will not go to pray.
473,"대만친구의 깜짝선물...
격리기간의 단비같은 대만 맥주~ 🍺 https://t.co/1YAQq6oYhv","A surprise gift of Taiwan friends ...
Taiwanese beer like the duration of the isolated beer ~ 🍺 https://t.co/1yaqq6oyhv"
474,@equality_1992 아 동네 근처에 고분군이 있습니다 ㅎㅎㅎ 🤣 격리 마치자마자 머리 자르고 이제 사람 사는것 같네요 ㅎㅎㅎㅎ,@ Equality_1992 There is a tongue near the neighborhood. ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ ㅎ
475,"이 노래가 격리생활의 진짜 안식처가 된다.
너무 좋다💙💙 https://t.co/hb5ZBiu8Bp","This song becomes a real rest of life in isolation.
It is very good 💙💙 https://t.co/HB5ZBiu8BP"
476,"자가격리 13일차 - 내면의 평화... 내게 이길 수 있는 시련만 주신걸까? 이제 버티는게 좀 힘이든다. 새소리, 바람소리, 윗집소리, 아랫집소리... 모든게 소음이고 무기력하다. 회복탄력성 점수 197점 가장 낮은건 생활만족 지금 내 삶의 태도를 명확히 보여 주는 듯 하다..","Self-propeller 13th Day - Inside Peace ... Will you just give me a trial to win me? Now I have a little bit of Verta. Birds, wind sounds, sound, sound, bottom, ... Everything is noise and helpless. Recovery elasticity score 197 points The lowest thing is that life satisfaction is now showing clearly the attitude of my life .."
477,자가격리 12일차 - 다시 또 비가 내린다. 은근히 비내리는게 좋다. 어차피 나가지도 못 하는거 아주 쏟아져버려라.. 춘천 가기로 했는데 기대된다!! 운전면허를 얼른 따야지....,Self-propeller 12 days - again again. It is good to rain on the rain. I pour out that I can not even get out anyway. I have to quickly the driver's license ....
